NatID,SMILES
1153,C=C1C(=O)O[C@H]2C/C(C=O)=C\CC[C@]3(COC(=O)C=C(C)C)O[C@@H]3C[C@H]12
1154,C=C1C(=O)O[C@H]2C/C(CO)=C\C[C@@H]3O[C@]3(COC(=O)C=C(C)C)[C@H](O)C[C@H]12
1155,C=C1C(=O)O[C@H]2C/C(COC(C)=O)=C\C[C@@H]3O[C@]3(COC(=O)CC(C)C)[C@H](O)C[C@H]12
1156,C=C1C(=O)O[C@H]2C/C(COC(C)=O)=C\C[C@@H]3O[C@]3(COC(=O)C=C(C)C)[C@H](O)C[C@H]12
1157,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@H](O)[C@@]2(C)[C@@H](O)C[C@H]1C
1158,C[C@H]1C[C@@]23[C@@H]4CCCN2CCC[C@@H]3[C@](O)(CC4=O)[C@@H]1O
1159,CCCCC/C=C\C/C=C\CCCc1cc(O)cc(O)c1
1160,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@H]2O)ccc1O
1161,C=C(C)C(O)COc1cc2oc(=O)ccc2cc1OC
1162,COc1cc2ccc(=O)oc2cc1OCC(O)C(C)(C)OC
1163,CO[C@H]1CC(=O)[C@]2(C)C3C[C@]4(O)OCC(C5CC(C)=C(C)C(=O)O5)[C@]5(O)CCC(C3C[C@H]3O[C@]32C1)[C@]45C
1164,CC(=O)O[C@]12CC=CC(=O)[C@]1(C)C1C[C@]3(O)OCC(C4CC(C)=C(C)C(=O)O4)[C@]4(O)CCC(C1C[C@H]2O)[C@]34C
1165,CC1=C(C)C(=O)O[C@@H]([C@H]2CO[C@@]3(O)C[C@H]4[C@@H](C[C@H]5O[C@]56CC=CC(=O)[C@]46C)[C@@H]4CC[C@]2(O)[C@]43C)C1
1166,CC1=C(C)C(=O)O[C@@H]([C@H]2CO[C@@]3(O)C[C@H]4[C@@H](C[C@@H](O)C5=CC=CC(=O)[C@@]54C)[C@@H]4CC[C@]2(O)[C@]43C)C1
1167,COc1cc2oc(=O)ccc2c2c1OCC(C(C)(C)O)O2
1168,CC(C)(O)C(O)COc1c2c(cc3oc(=O)ccc13)OCO2
1169,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@@](C)(O)[C@@H]2C1
1170,C=C(COC(C)=O)[C@@H]1CC[C@@]2(C)CCC[C@@](C)(O)[C@@H]2C1
1171,C[C@]1(O)C[C@@H](O)[C@]2(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12
1172,CC(=O)O[C@@]1(C)C[C@@H](O)[C@]2(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12
1173,CC(=O)O[C@@H]1[C@@H]2O[C@]2(CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@H]2[C@H](O[C@@H]3O[C@H](CO[Si](c4ccccc4)(c4ccccc4)C(C)(C)C)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)OC=C[C@@H]12
1174,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)[C@@H]4O[C@]4(COC(=O)CCCCCCC/C=C\CCCCCCCC)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O
1175,CC(C)=CCC/C(C)=C/CO
1176,CC1=CC[C@]23[C@H]1[C@H]2[C@H](C(C)C)CC[C@H]3C
1177,C=C1CC[C@]23[C@H]1[C@H]2[C@H](C(C)C)CC[C@H]3C
1178,C[C@@H]1CC[C@@H]2[C@@H]1[C@H]1[C@@H](CC[C@@]2(C)O)C1(C)C
1179,CC1=C2C(=C(C=O)CCC3C2C3(C)C)CC1=O
1180,CC(=O)OC[C@@]12[C@@H](OC(C)=O)C[C@@H](C)[C@]3(C[C@@H](c4ccoc4)OC3=O)[C@H]1CCC[C@]21CO1
1181,CC(=O)OC[C@@]12[C@@H](OC(C)=O)C[C@@H](C)[C@](C)(C[C@H](OC(C)=O)c3ccoc3)[C@H]1CCC[C@]21CO1
1182,CC(=O)OC[C@@]12[C@@H](OC(C)=O)C[C@@H](C)[C@]3(C[C@H](c4ccoc4)OC3=O)[C@H]1CC[C@H](OC(C)=O)[C@]21CO1
1183,CC(=O)OC[C@@]12[C@@H](OC(C)=O)C[C@@H](C)[C@]3(C[C@@H](c4ccoc4)OC3=O)[C@H]1CC[C@H](OC(C)=O)[C@]21CO1
1184,C[C@]12C[C@H](c3ccoc3)OC(=O)[C@@H]1[C@H](O)C[C@@]13COC(=O)C1=CCC[C@@H]32
1185,CC(=O)OC[C@]12[C@@H](C=O)CCC[C@@H]1[C@@]1(C[C@@H](c3ccoc3)OC1=O)[C@H](C)C[C@H]2OC(C)=O
1186,CC(=O)OC[C@@]12[C@@H](OC(C)=O)C[C@@H](C)[C@]3(C[C@@H](c4ccoc4)OC3=O)[C@H]1CCC[C@]2(O)CO
1187,COC(=O)C[C@]1(C)CC[C@@]2(O1)C(C)=CC[C@H]1C(C)(C)CCC[C@@]12C
1188,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CCO)O2
1189,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CCOS(C)(=O)=O)O2
1190,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CCOC(=O)NCc1cn(CC[C@]3(C)CC[C@@]4(O3)C(C)=CC[C@H]3C(C)(C)CCC[C@@]34C)nn1)O2
1191,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CCOC(=O)NCCNC(=O)OCC[C@]1(C)CC[C@@]3(O1)C(C)=CC[C@H]1C(C)(C)CCC[C@@]13C)O2
1192,C#CCNC(=O)OCC[C@]1(C)CC[C@@]2(O1)C(C)=CC[C@H]1C(C)(C)CCC[C@@]12C
1193,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CCOC(=O)NCCCN(C)C)O2
1194,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CCOC(=O)n1ccnc1)O2
1195,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CCn1cc(COc3cccc(OCc4cn(CC[C@]5(C)CC[C@@]6(O5)C(C)=CC[C@H]5C(C)(C)CCC[C@@]56C)nn4)c3)nn1)O2
1196,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CCn1cc(-c3cccc(-c4cn(CC[C@]5(C)CC[C@@]6(O5)C(C)=CC[C@H]5C(C)(C)CCC[C@@]56C)nn4)c3)nn1)O2
1197,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CCn1cc(CCCCc3cn(CC[C@]4(C)CC[C@@]5(O4)C(C)=CC[C@H]4C(C)(C)CCC[C@@]45C)nn3)nn1)O2
1198,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CCn1cc(C[C@]3(C)CC[C@@]4(O3)C(C)=CC[C@H]3C(C)(C)CCC[C@@]34C)nn1)O2
1199,C#Cc1cccc(-c2cn(CC[C@]3(C)CC[C@@]4(O3)C(C)=CC[C@H]3C(C)(C)CCC[C@@]34C)nn2)c1
1200,CCCCCCCCCCc1cn(CC[C@]2(C)CC[C@@]3(O2)C(C)=CC[C@H]2C(C)(C)CCC[C@@]23C)nn1
1201,C#CC[C@]1(C)CC[C@@]2(O1)C(C)=CC[C@H]1C(C)(C)CCC[C@@]12C
1202,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC=C(Br)Br)O2
1203,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC=O)O2
1204,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CCN=[N+]=[N-])O2
1205,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC(=O)N(c1ccccc1)C(C)(C)C(=O)NC1CCCCC1)O2
1206,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC(=O)N(c1ccccc1)C(C)(C)C(=O)NCc1ccccc1)O2
1207,CCCCNC(=O)C(C)(C)N(C(=O)C[C@]1(C)CC[C@@]2(O1)C(C)=CC[C@H]1C(C)(C)CCC[C@@]12C)c1ccccc1
1208,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC(=O)N(c1ccccc1)C(C)(C)C(=O)Nc1c(C)cccc1C)O2
1209,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC(=O)N(c1ccccc1)C(C)(C)C(=O)NC(C)(C)C)O2
1210,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC(=O)N(Cc1ccccc1)C(C)(C)C(=O)NCCN1CCOCC1)O2
1211,CCCCNC(=O)C(C)(C)N(Cc1ccccc1)C(=O)C[C@]1(C)CC[C@@]2(O1)C(C)=CC[C@H]1C(C)(C)CCC[C@@]12C
1212,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC(=O)N(Cc1ccccc1)C(C)(C)C(=O)Nc1c(C)cccc1C)O2
1213,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC(=O)N(Cc1ccccc1)C(C)(C)C(=O)NC1CCCCC1)O2
1214,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC(=O)N(Cc1ccccc1)C(C)(C)C(=O)NC(C)(C)C(C)(C)C)O2
1215,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC(=O)N(Cc1ccccc1)C(C)(C)C(=O)NC(C)(C)C)O2
1216,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(C[C@H]1O[C@@H]1CO)O2
1217,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(C/C=C/CO)O2
1218,CCOC(=O)/C=C/C[C@]1(C)CC[C@@]2(O1)C(C)=CC[C@H]1C(C)(C)CCC[C@@]12C
1219,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(C/C=C(\C)CO)O2
1220,CCOC(=O)/C(C)=C/C[C@]1(C)CC[C@@]2(O1)C(C)=CC[C@H]1C(C)(C)CCC[C@@]12C
1221,C[C@H]1CC[C@H]2C(C(=O)O)=CO[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]12
1222,C/C=C(/C)C(=O)O[C@@H]1[C@@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C[C@@]2(C)[C@H](CC/C(C)=C/COC(C)=O)C(C)=CC[C@@H]2C1(C)C
1223,COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](OC(=O)/C=C/c3ccc(O)c(OC)c3)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@H]4OC(C)(C)O[C@@H]34)[C@H]2O)cc1O
1224,CC(=O)OC[C@H]1O[C@@H](O[C@H]2OC=C(C(=O)O)[C@@H]3CC[C@H](C)[C@H]23)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
1225,CCOC[C@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H]1OC(=O)/C=C/c1ccc(O)c(O)c1
1226,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O
1227,C/C=C(/C)C(=O)O[C@@H]1[C@@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C[C@@]2(C)[C@H](CC/C(C)=C/CO)C(C)=CC[C@@H]2C1(C)C
1228,C[C@@H](CCc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1
1229,C[C@@H](CCc1ccc(O)cc1)OC(=O)/C=C/c1ccc(O)cc1
1230,CC(CCc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1
1231,CC(CCc1ccc(O)cc1)OC(=O)/C=C/c1ccc(O)c(O)c1
1232,C[C@H]1C[C@@]23[C@@H]4CCCN2CCC[C@@H]3[C@H](CC4=O)[C@@H]1O
1233,C[C@@H]1C[C@H]2C(O)C(=O)[C@H]3CCCN4CCC[C@H]2[C@]34C1
1234,C[C@]12C[C@H](c3ccoc3)OC(=O)[C@H]1CC[C@@]13COC(=O)[C@@H]1C=CC[C@@H]32
1235,C[C@]12C[C@H](c3ccoc3)OC(=O)[C@@]1(O)CC[C@@]13COC(=O)[C@@H]1C=CC[C@@H]32
1236,C[C@@]12C[C@@H](c3ccoc3)OC(=O)[C@@H]1C[C@H](O)[C@]13COC(=O)[C@H]1C=CC[C@H]32
1237,CC(=O)O[C@]12CC[C@@]34COC(=O)[C@@H]3C=CC[C@@H]4[C@@]1(C)C[C@H](c1ccoc1)OC2=O
1238,C=C1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)[C@@H](O)CC=C(CO)[C@H]21
1239,C=C1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)[C@@H](O)CC/C(=C\OC(C)=O)[C@H]21
1240,C=C1C(=O)O[C@H]2[C@H]1CC[C@@]1(C)[C@@H](O)CC[C@H](COC(C)=O)[C@H]21
1241,C[C@@]12CCC[C@]3(COC1=O)C1=C(C=C[C@@H]23)C(=O)C=C(O)C1=O
1242,C=CCOC1=CC(=O)C2=C(C1=O)[C@]13CCC[C@](C)(C(=O)OC1)[C@@H]3C=C2
1243,C[C@@]12CCC[C@]3(COC1=O)C1=C(C=C[C@@H]23)C(=O)C=C(O[Si](C)(C)C)C1=O
1244,CC(=O)OC1=CC(=O)C2=C(C1=O)[C@]13CCC[C@](C)(C(=O)OC1)[C@@H]3C=C2
1245,COc1cc([C@H]2OC[C@@H]3[C@@H](c4ccc(O)c(OC)c4)OC[C@H]23)ccc1O
1246,C=C1CC[C@@H](O)[C@]2(C)C[C@@H](O)[C@H]3[C@H](C)C(=O)O[C@@H]3[C@@H]12
1247,C=C1C[C@@H](OC(=O)/C(=C/CO)CO)[C@H]2C(=C)C(=O)O[C@@H]2/C=C(/C)[C@@H]2C[C@H]12
1248,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC[C@@H](O)[C@]3(C)C[C@@H](OC(=O)/C(=C/CO)CO)[C@@H]12
1249,C=C1CC[C@@H](O)[C@]2(C)C[C@@H](OC(=O)c3ccoc3)[C@H]3C(=C)C(=O)O[C@@H]3[C@@H]12
1250,C=C1CC[C@@H](O)[C@]2(C)C[C@@H](OC(=O)C3=CC(OC)OC3)[C@H]3C(=C)C(=O)O[C@@H]3[C@@H]12
1251,C=C1CC[C@@H](O)[C@]2(C)C[C@@H](OC(=O)C3=CC(O)OC3)[C@H]3C(=C)C(=O)O[C@@H]3[C@@H]12
1252,C=C1C[C@@H](OC(=O)C2=CC(OC)OC2)[C@H]2C(=C)C(=O)O[C@@H]2/C=C(/C)[C@@H]2C[C@H]12
1253,C=C1C[C@@H](OC(=O)C2=CC(O)OC2)[C@H]2C(=C)C(=O)O[C@@H]2/C=C(/C)[C@@H]2C[C@H]12
1254,CC1=CC[C@@H](O)[C@]2(C)C[C@@H](O)[C@H]3[C@H](C)C(=O)O[C@@H]3[C@@H]12
1255,C=C1C[C@@H](OC(=O)c2ccoc2)[C@@H]2[C@@H](/C=C(/C)[C@@H]3C[C@H]13)OC(=O)[C@@H]2C
1256,C=C1C[C@@H](OC(=O)/C(=C/CO)CO)[C@@H]2[C@@H](/C=C(/C)[C@@H]3C[C@H]13)OC(=O)[C@@H]2C
1257,C=C1C[C@@H](OC(=O)c2ccoc2)[C@H]2C(=C)C(=O)O[C@@H]2/C=C(/C)[C@@H]2C[C@H]12
1258,C=C1C[C@@H](OC(=O)/C(=C/COC(C)=O)CO)[C@H]2C(=C)C(=O)O[C@@H]2/C=C(/C)[C@@H]2C[C@H]12
1259,C=C1C[C@@H](OC(=O)/C(C)=C/C)[C@H]2C(=C)C(=O)O[C@@H]2/C=C(/C)[C@@H]2C[C@H]12
1260,C[C@@]12CCC[C@@](C)(C(=O)O)[C@H]1CC[C@]13CC(=O)[C@H](CC[C@@H]12)C3
1261,C[C@@]12CCC[C@@](C)(C(=O)O)[C@H]1CC[C@]13C=C(C=O)[C@H](CC[C@H]21)C3
1262,C=C1C(=O)[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@H]2CC[C@@H]1C3
1263,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)/C(C)=C/C)[C@@H]1OC(=O)C1=C1C=C[C@](C)(O)[C@@H]12
1264,C=C(C(=O)O)[C@@H]1[C@H](OC(=O)/C(=C/CO)CO)C[C@]2(C)[C@H](C(=C)CC[C@H]2O)[C@H]1O
1265,C=C1CC[C@@H](O)[C@]2(C)C[C@@H](OC(=O)/C(=C/CO)CO)[C@H]3C(=C)C(=O)O[C@@H]3[C@@H]12
1266,C=C1C(=O)O[C@@H]2/C=C(/C)CC/C=C(/C=O)C[C@@H](OC(=O)/C(C)=C/C)[C@@H]12
1267,C=C1C[C@@H](O)[C@@H]2[C@@H](/C=C(/C)[C@@H]3C[C@H]13)OC(=O)[C@@H]2C
1268,C=C1C[C@@H](O)[C@H]2C(=C)C(=O)O[C@@H]2/C=C(/C)[C@@H]2C[C@H]12
1269,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2
1270,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O
1271,O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1
1272,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O
1273,O=C(C=Cc1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1O
1274,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
1275,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
1276,O=C(C=Cc1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1OC(=O)C=Cc1ccc(O)c(O)c1
1277,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1OC(=O)C=Cc1ccc(O)c(O)c1
1278,COc1cc(C=CC(=O)O[C@H]2C[C@@](O)(C(=O)O)C[C@H](O)[C@@H]2O)ccc1O
1279,O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12
1280,COc1cc(C=CC(=O)O[C@@H]2C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]2O)ccc1O
1281,O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)C[C@@H](O)[C@H]1O
1282,COc1cc(C=CC(=O)O[C@H]2[C@H](O)C[C@](O)(C(=O)O)C[C@H]2O)ccc1O
1283,O=C(C=Cc1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)C[C@H]1O
1284,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
1285,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCC(O)c3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O
1286,O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@]12O
1287,COc1cc(C=CC(=O)O[C@H]2[C@H](O)C[C@](O)(C(=O)O)C[C@H]2OC(=O)C=Cc2ccc(O)c(O)c2)ccc1O
1288,COc1cc(C=CC(=O)O[C@@H]2C[C@](O)(C(=O)O)C[C@@H](OC(=O)C=Cc3ccc(O)c(O)c3)[C@H]2O)ccc1O
1289,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
1290,CC1=C2CC[C@@H](C)[C@H]2[C@H]2[C@@H](CC1)C2(C)C
1291,CC1=C[C@H]2[C@H](C(C)C)CC[C@@H](C)[C@]2(O)CC1
1292,C=C(C)[C@H]1C=C2[C@H](C)CC[C@@H]2[C@H](C)CC1
1293,CC1=CC[C@@H]2[C@@H]3[C@H]1[C@@]2(C)CCCC3(C)C
1294,C=C1CC[C@H]2[C@@H]([C@@H]3[C@@H]1CC[C@@]3(C)O)C2(C)C
1295,C=C(C)[C@@H]1CCC2=CCC[C@H](C)[C@@]2(C)C1
1296,CC1=CC[C@H]2C[C@@H]1[C@]2(C)CC/C=C(/C)CO
1297,CC1=CC[C@@]23C[C@@H]1[C@@](C)(CO)[C@@H]2CC[C@H]3C
1298,C=CC1(C)CCC2C(CC2(C)C)C(=C)C1
1299,CC(C)[C@@H]1CC[C@@]2(C)CCC[C@H](C)[C@@H]2C1
1300,C/C=C(\C)C(=O)O[C@H]1C[C@@H](C)[C@]2(O)CC[C@@](C)(O)[C@@H](OC(C)=O)[C@@]23OC(=O)C(COC(C)=O)=C13
1301,C/C=C(\C)C(=O)O[C@H]1C[C@@](C)(OC(C)=O)[C@@]2(O)CC[C@@](C)(O)[C@H](OC(C)=O)[C@]23OC(=O)C(COC(C)=O)=C13
1302,C/C=C(\C)C(=O)O[C@H]1C[C@@H](C)C(=O)CC[C@@](C)(O)C=C2OC(=O)C(COC(C)=O)=C21
1303,C/C=C(\C)C(=O)O[C@H]1C[C@@](C)(O)C2=CC[C@@](C)(C=C3OC(=O)C(COC(C)=O)=C31)O2
1304,C/C(=C\CO)CC[C@]1(C)C2=CC(=O)CC(C)(C)[C@H]2CC[C@H]1C
1305,CC(C)=CCc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1ccc(O)cc1
1306,CC(C)=CCc1cc(/C=C\C(=O)O)ccc1O
1307,CC(C)=CCc1cc(/C=C/C(=O)O)ccc1O
1308,CC(C)=CCc1cc(/C=C/C(=O)O)cc(CC=C(C)C)c1O
1309,CCOC(=O)/C=C/c1ccc(OC(C)=O)c(CC=C(C)C)c1
1310,CC(=O)Oc1ccc(/C=C/C(=O)O)cc1CC=C(C)C
1311,CC1=CC[C@@H]2C(C)(C)C[C@@H](O)C[C@@]2(C)[C@@H]1CC/C(C)=C/CO
1312,CC(=O)Oc1c(CC=C(C)C)cc(/C=C/C(=O)O)cc1CC=C(C)C
1313,CCCC(=O)CCOc1ccc(/C=C/C(=O)O)cc1OC
1314,COC(=O)C[C@]1(C)CC[C@]2(O1)[C@@]1(C)CCCC(C)(C)[C@@H]1C[C@H]1O[C@]12C
1315,C=C1[C@H](O)C[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC(=O)OC)O2
1316,C=C1[C@@H](O)C[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(CC(=O)OC)O2
1317,CC1=C(C)C(=O)O[C@]2(C1)O[C@@]1(O)C[C@H]3[C@@H](C[C@H]4O[C@]45CC=CC(=O)[C@]35C)[C@@H]3CC[C@@](O)([C@@H]2C)[C@]31C
1318,CC1=C(C)C(=O)O[C@]2(C1)O[C@@]1(O)C[C@H]3[C@@H](C[C@@H](O)[C@@]4(O)CC=CC(=O)[C@]34C)[C@@H]3CC[C@@](O)([C@@H]2C)[C@]31C
1319,CC1=C(C)C(=O)O[C@]2(C1)O[C@@]1(O)C[C@H]3[C@@H](C[C@@H](O)[C@@]4(Cl)CC=CC(=O)[C@]34C)[C@@H]3CC[C@@](O)([C@@H]2C)[C@]31C
1320,CC1=C(C)C(=O)O[C@]2(C1)O[C@@]1(O)C[C@H]3[C@@H](C[C@H](Cl)[C@]4(O)CC=CC(=O)[C@]34C)[C@@H]3CC[C@@](O)([C@@H]2C)[C@]31C
1321,CC1=C(C)[C@H]2C(=O)[C@@H](C)[C@]3(O)CC[C@H]4[C@@H]5C[C@@H](O)[C@@]6(O)CC=CC(=O)[C@]6(C)[C@H]5C[C@@]2(OC1=O)[C@@]43C
1322,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
1323,CC1=C(C)[C@H]([C@H]2O[C@@]3(O)C[C@H]4[C@@H](C[C@H](Cl)[C@]5(O)CC=CC(=O)[C@]45C)[C@@H]4CC[C@@](O)([C@@H]2C)[C@]43C)OC1=O
1324,CC1=C(C)C(=O)O[C@@H]([C@H]2CO[C@@]3(O)C[C@H]4[C@@H](C[C@@H](O)[C@@]5(Cl)CC=CC(=O)[C@]45C)[C@@H]4CC[C@]2(O)[C@]43C)C1
1325,C[C@@]1(O)C(=O)O[C@H]2[C@H]3O[C@@]4(O)C[C@H]5[C@@H](C[C@H]6O[C@]67CC=CC(=O)[C@]57C)[C@@H]5CC[C@@](O)([C@@H]3CO[C@]21C)[C@]54C
