NatID,SMILES
1326,C[C@@]1(O)C(=O)O[C@H]2[C@H]3O[C@@]4(O)C[C@H]5[C@@H](C[C@@H](O)[C@@]6(O)CC=CC(=O)[C@]56C)[C@@H]5CC[C@@](O)([C@@H]3CO[C@]21C)[C@]54C
1327,CC1=C(C)[C@H]([C@H]2O[C@@]3(O)C[C@H]4[C@@H](C[C@@H](O)[C@@]5(O)CC=CC(=O)[C@]45C)[C@@H]4CC[C@@](O)([C@@H]2C)[C@]43C)OC1=O
1328,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(/C=O)[C@H](O)[C@@H](OC(=O)/C(C)=C\C)[C@@H]12
1329,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)/C(C)=C/C)[C@@H](OC(C)=O)/C(C(=O)OC)=C\CCC[C@@]1(C)O[C@H]21
1330,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)[C@]1(C)O[C@@H]1C)[C@@H](OC(C)=O)/C(C(=O)OC)=C\CC[C@@]1(C)O[C@H]21
1331,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)/C(C)=C\C)[C@@H](OC(C)=O)/C(C(=O)OC)=C\CC[C@@]1(C)O[C@H]21
1332,CC(C)=CC(=O)C/C(C)=C\COc1ccc2ccc(=O)oc2c1
1333,CC(C)=CC(O)C/C(C)=C\COc1ccc2ccc(=O)oc2c1
1334,CC(C)=CCC/C(C)=C\COc1ccc2ccc(=O)oc2c1
1335,C=C1CC[C@@H]2[C@H](OC(=O)[C@]2(O)CO)[C@H]2C(=C)CC[C@@H]12
1336,C=C1C(=O)O[C@@H]2[C@H]3O[C@](C)(C=CC(=O)[C@@H]3CO)C[C@@H](OC(=O)/C(C)=C\C)[C@@H]12
1337,C=C1C(=O)C=C[C@]2(C)C[C@@H](OC(=O)/C(C)=C\C)[C@H]3C(=C)C(=O)O[C@@H]3[C@H]1O2
1338,C=C1C(=O)O[C@@H]2/C=C(/CO)[C@@]3(OC)C=C[C@@](C)(C[C@@H](OC(=O)/C(C)=C\C)[C@@H]12)O3
1339,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
1340,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
1341,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
1342,C=C(C)C(=O)O[C@H]1C[C@@](C)(O)[C@]2(O)CC[C@](C)(/C=C3/OC(=O)C(COC(C)=O)=C31)O2
1343,CC(=O)OCC1=C2/C(=C\[C@]3(C)CC[C@@](O)(O3)[C@](C)(O)C[C@H]2OC(C)=O)OC1=O
1344,C/C=C(/C)C(=O)Oc1ccc([C@@H](O)[C@H](O)COC(C)=O)cc1
1345,C/C=C(/C)C(=O)Oc1ccc([C@H](O)[C@H](O)COC(C)=O)cc1
1346,C/C=C(/C)C(=O)Oc1ccc([C@@H]2O[C@@H]2COC(C)=O)cc1
1347,CCc1oc(=O)c(Cc2c(O)c(CC=C(C)C)c(O)c(C(=O)[C@@H](C)CC)c2O)c(O)c1C
1348,O=C(/C=C\c1ccccc1)OC[C@@H]1O[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O
1349,CC(=O)O[C@@H]1C=C2C(=O)OC[C@]23CC[C@@H](C)[C@](C)(CCc2ccoc2)[C@H]3C1
1350,COC(=O)C1=CC=C[C@H]2[C@@]1(CO)CC[C@@H](C)[C@]2(C)CCc1ccoc1
1351,C[C@@H]1CC[C@@]2(CO)C(CO)=CC=C[C@@H]2[C@@]1(C)CCc1ccoc1
1352,CCCCCCCCCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(OC)c(O)c1
1353,CCCCCCCCCCCCCCCCCCCCCOC(=O)/C=C/c1ccc(OC)c(O)c1
1354,CC(=O)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
1355,C[C@H](C(=O)O)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
1356,C[C@@H]1[C@H]2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)C[C@H]2O[C@]21C
1357,C[C@@H]1C[C@H]2CC3=C(CCC(=O)N3)[C@]3(C1)NCCC[C@@]23O
1358,CC(=O)OC1=C(C(C)C)C(=O)C2=C(C1=O)[C@]13CCC[C@](C)(C(=O)OC1)[C@@H]3C=C2
1359,CC(C)CCC[C@@H](C)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@]12C
1360,CC(C)(O)[C@@H]1CC[C@@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)O1
1361,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C[C@@H](OC(C)=O)[C@@H]2[C@@H]([C@]4(C)CC[C@@H](C(C)(C)O)O4)CC[C@]23C)C1(C)C
1362,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C[C@@H](O)[C@@H]2[C@@H]([C@]4(C)CC[C@@H](C(C)(C)O)O4)CC[C@]23C)C1(C)C
1363,CC1(C)C(=O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC(=O)[C@@H]2[C@@H]([C@]3(C)CCC(=O)O3)CC[C@]21C
1364,CC(C)(O)[C@H]1CC[C@@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@]4(C)[C@@H](CC[C@]23C)C(C)(C)[C@H](O)C[C@H]4O)O1
1365,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C[C@@H](OC(C)=O)[C@@H]2[C@@H]([C@]4(C)CC[C@@H](C(C)(C)OC(C)=O)O4)CC[C@]23C)C1(C)C
1366,CC(=O)O[C@@H]1C[C@@H]2[C@]3(C)[C@@H](CC[C@@]2(C)[C@]2(C)CC[C@H]([C@]4(C)CC[C@H](C(C)(C)OC(C)=O)O4)[C@@H]12)C(C)(C)[C@H](OC(C)=O)C[C@H]3OC(C)=O
1367,CC(=O)O[C@@H]1C[C@@H]2[C@]3(C)[C@@H](CC[C@@]2(C)[C@]2(C)CC[C@H]([C@]4(C)CC[C@H](C(C)(C)O)O4)[C@@H]12)C(C)(C)[C@H](OC(C)=O)C[C@H]3OC(C)=O
1368,CC(=O)O[C@@H]1CC(=O)[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC(=O)[C@@H]2[C@@H]([C@]4(C)CCC(=O)O4)CC[C@]23C)C1(C)C
1369,C=C1C(=O)O[C@H]2/C=C(/C)[C@@H](OC(C)=O)C[C@@H]3O[C@@H]3C[C@@H](OC(=O)C(C)CC)[C@@H]12
1370,C=C1C(=O)O[C@@H]2/C=C(\C)[C@@H](O)C[C@H]3O[C@]3(C)C[C@@H](OC(=O)/C(C)=C\C)[C@@H]12
1371,CC(=O)O[C@H]1CC[C@]2(C)C3C[C@H](Br)[C@]45OC(=O)[C@@]6(CCC(C)(C)C[C@@H]64)CC[C@@]5(C)[C@]3(C)CC[C@H]2C1(C)C
1372,CC1=C2C[C@H]3O[C@@]3(C)[C@@H]2[C@H]2OC(=O)[C@@H](C)[C@@H]2CC1
1373,CC1=C2C[C@@H]3O[C@]3(C)[C@@H]2[C@H]2OC(=O)[C@@H](C)[C@@H]2CC1
1374,CC1(C)CCC[C@@]2(C)[C@@H]1C[C@H]1O[C@@]1(C)[C@@]21CC[C@@](C)(CC(=O)O)O1
1375,C=C1C(=O)O[C@H]2/C=C(/C)[C@@H](OC(C)=O)C/C=C(\C)C[C@@H](OC(=O)/C(=C/CO)CO)[C@@H]12
1376,C=C1C(=O)O[C@H]2/C=C(/C)[C@@H](OC(C)=O)C/C=C(\C)C[C@@H](OC(=O)/C=C(\C)CO)[C@@H]12
1377,C=C1C(=O)O[C@@H]2/C=C(/C)[C@@H](OC(C)=O)C/C=C(\C)CC[C@@H](OC(=O)/C(=C/CO)CO)C12
1378,CC(=O)OC[C@]12C=C[C@@]3(CC[C@H]4[C@@](C)(CCC[C@@]4(C)CO)[C@H]3CC1)C2
1379,CC1(C)CCC[C@@]2(C)[C@@H]3CC[C@]4(C(=O)O)C=C[C@@]3(CC[C@H]12)C4
1380,CC(=O)OC1C(=O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1
1381,CC(=O)OC1=C(C(C)C)C(=O)C2=C(C1=O)[C@]13CCC[C@](C)(C(=O)OC1)C3C=C2
1382,CC(C)C1=C(O)C(=O)C2=C(C=C[C@@H]3[C@]4(CCC[C@@]3(C)C(=O)O4)C2)C1=O
1383,CC(C)C1=C(O)C(=O)C2=C(C1=O)[C@H]1OC(=O)[C@@]23CCC[C@](C)(CO)C3[C@H]1O
1384,CC1=CCC2C(=CC(=O)CC2(C)C)[C@]1(C)CCC(C)CC(=O)O
1385,C=C(C)C1CCc2c(O)ccc3c2[C@@H]1OC3=O
1386,CC(=O)O[C@@H]1CCN2CC=C(COC(=O)C(O)(C(C)C)C(C)OC(=O)CC(C)C)C12
1387,CC(=O)OC(C)C(O)(C(=O)OCC1CCC2CC[C@@H](O)C21)C(C)C
1388,CC(C)CC(=O)OC(C)C(O)(C(=O)OCC1CCC2CC[C@@H](O)C21)C(C)C
1389,C=C1C(=O)O[C@@H]2C[C@H](C)C3=CC(=O)O[C@@H]3CC12
1390,C=C(C(=O)O)[C@@H]1CC[C@@]2(C)CCC[C@@](C)(O)C2C1
1391,O=C(/C=C/c1ccccc1)c1ccc(O)cc1O
1392,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
1393,COc1cc2ccc(=O)oc2cc1OC/C=C(\C)CO
1394,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
1395,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O
1396,CC1=C[C@H]2[C@H](C(C)C)CC[C@@](C)(O)[C@@H]2CC1
1397,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC
1398,C[C@@H]1CC[C@H]2[C@@H]1[C@H]1[C@@H](CC[C@]2(C)O)C1(C)C
1399,C=C[C@]1(C)CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]2(C)O1
1400,C/C(=C\CO)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C
1401,C=C(C)[C@@H](O)CC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
1402,C=C(CC/C=C(\C)CCC=C(C)C)[C@@H](O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
1403,C=C1C(=O)O[C@@H]2/C=C(/C)CC/C=C(/C(=O)OC)[C@H](OC(C)=O)[C@@H](OC(=O)/C(C)=C/CO)[C@H]12
1404,[13C]
1405,COc1c(O)ccc(C(=O)/C=C/c2ccccc2)c1O
1406,C/C=C(\C)C(=O)CO[C@@H]1c2c(C)coc2C(=O)[C@@H]2[C@@H](O)CC[C@H](C)[C@@]12C
1407,C/C=C(\C)C(=O)O[C@H]1c2c(C)coc2C[C@H]2C(=O)CC[C@H](C)[C@]21C
1408,CC1=CCC2C(C)(CCC[C@@]2(C)C(=O)O)C1CC/C(C)=C\C(=O)O
1409,C[n+]1cc2[nH]c3ccccc3c2cc1C(=O)[O-]
1410,C[C@@H]1CC[C@H]2[C@]3(C)C[C@@H]3CC(C)(C)C[C@]21O
1411,C[C@@H]1CCC2=C1CC(C)(C)C[C@H]1C[C@@]21C
1412,C[C@H]1CC=C2C1=CC(C)(C)C[C@@H]1C[C@]21C
1413,CC1=C(C)C(=O)O[C@@H]([C@H]2CO[C@@]3(O)C[C@H]4[C@@H](C[C@@H](O)[C@@]5(O)CC=CC(=O)[C@]45C)[C@@H]4CC[C@]2(O)[C@]43C)C1
1414,C[C@@H]1[C@@H]([C@@H]2OC(=O)[C@]3(C)O[C@]23C)O[C@@]2(O)C[C@H]3[C@@H](C[C@H]4O[C@]45CC=CC(=O)[C@]35C)[C@@H]3CC[C@]1(O)[C@]32C
1415,CO[C@@]12C[C@H]3[C@@H](C[C@H](Cl)[C@]4(O)CC=CC(=O)[C@]34C)[C@@H]3CC[C@@](O)([C@@H]([C@H]4CC(C)=C(C)C(=O)O4)CO1)[C@]32C
1416,CC(C)[C@H](CC[C@@H](C)[C@H]1C[C@@H](O)[C@H]2[C@]3(O)C[C@H](O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)O[C@@H]1O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]1O
1417,CC(C)C(C=CC(C)C1CC(O)C2C1(C)CCC1C3(C)CCC(O)CC3C(O)CC12O)OC1OCC(OS(=O)(=O)O)C(O)C1O.[Na]
1418,CC(C)C(CCC(C)C1CC(O)C2C1(C)CCC1C3(C)CCC(O)CC3C(O)CC12O)OC1OCC(OS(=O)(=O)O)C(O)C1O.[Na]
1419,CC(=O)CCCCCCCCCC[C@H]1CC[C@@H](O)[C@@H](C)N1C
1420,C=C(C)CCC[C@]1(C)OC(=O)[C@]23CC=C4[C@@H](CC[C@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](OS(=O)(=O)O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O[C@@H]7O[C@H](COS(=O)(=O)O)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](OC)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]45C)[C@]2(C)CC(=O)[C@H]13.[Na]
1421,C=C(C)CCC[C@]1(C)OC(=O)[C@]23CC=C4[C@@H](CC[C@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](OC)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]45C)[C@]2(C)CC(=O)[C@H]13
1422,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](C1)[C@@H](O[C@@H]1O[C@H](C)[C@@H](OC(C)=O)[C@H](O[C@@H]3OC[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)[C@H]1OC(C)=O)C[C@H]1[C@@H]3C[C@@H]4O[C@]5(CC[C@@H](C)CO5)[C@@H](C)[C@@H]4[C@@]3(C)CC[C@@H]12
1423,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](C1)[C@@H](O[C@@H]1OC[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)C[C@H]1[C@@H]3C[C@@H]4O[C@]5(CC[C@@H](C)CO5)[C@@H](C)[C@@H]4[C@@]3(C)CC[C@@H]12
1424,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](C1)[C@@H](O[C@@H]1O[C@H](C)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)C[C@H]1[C@@H]3C[C@@H]4O[C@]5(CC[C@@H](C)CO5)[C@@H](C)[C@@H]4[C@@]3(C)CC[C@@H]12
1425,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](C1)[C@@H](O[C@@H]1O[C@H](C)[C@@H](OC(C)=O)[C@H](O[C@@H]3O[C@@H](C)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)[C@H]1OC(C)=O)C[C@H]1[C@@H]3C[C@@H]4O[C@]5(CC[C@@H](C)CO5)[C@@H](C)[C@@H]4[C@@]3(C)CC[C@@H]12
1426,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](C1)[C@@H](O[C@@H]1O[C@H](C)[C@@H](OC(C)=O)[C@H](O[C@@H]3O[C@@H](C)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3OC(C)=O)[C@H]1OC(C)=O)C[C@H]1[C@@H]3C[C@@H]4O[C@@]5(OC[C@H](C)C[C@@H]5OC(C)=O)[C@@H](C)[C@@H]4[C@@]3(C)CC[C@@H]12
1427,CC(=O)O[C@H]1CC[C@@]2(C)[C@H](C1)[C@@H](OC(C)=O)C[C@H]1[C@@H]3C[C@@H]4O[C@@]5(OC[C@H](C)C[C@@H]5OC(C)=O)[C@@H](C)[C@@H]4[C@@]3(C)CC[C@@H]12
1428,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2
1429,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2
1430,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2
1431,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](C)O[C@@H](O[C@H]3C[C@H]4[C@@H]5C[C@@H]6O[C@]7(CC[C@@H](C)CO7)[C@@H](C)[C@@H]6[C@@]5(C)CC[C@@H]4[C@@]4(C)CC[C@H](O)C[C@H]34)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
1432,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](C)O[C@@H](O[C@H]3C[C@H]4[C@@H]5C[C@@H]6O[C@@]7(OC[C@H](C)C[C@@H]7O)[C@@H](C)[C@@H]6[C@@]5(C)CC[C@@H]4[C@@]4(C)CC[C@H](O)C[C@H]34)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
1433,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@H](O)[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2
1434,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C[C@H](O)[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@@]12OC[C@H](C)C[C@@H]2O
1435,CC=C(C)C(=O)OC1CC(C)(OC(C)=O)C(=O)CCC2(C)OC2C2OC(=O)C(COC(C)=O)=C12
1436,CC(=O)CCCCCCCCCCCCC[C@@H]1OC(=O)[C@@H](C)[C@@H]1C(=O)O
1437,COC(=O)[C@@H]1[C@H](CCCCCCCCCCCCCC(C)=O)OC(=O)[C@H]1C
1438,Cc1cc(OC(=O)c2c(C)cc(OC(=O)c3c(C)cc(O)cc3O)cc2O)cc(O)c1C(=O)O
1439,CC(=O)CCCCCCCCCCCCC[C@H]1OC(=O)C(C)=C1C(=O)O
1440,C=CCc1cc(OC)c(O[C@@H](C)[C@H](O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1
1441,C=CCc1cc(OC)c(O[C@H](C)[C@@H](O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1
1442,C=CCc1cc(OC)c(OC(C)C(=O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1
1443,COc1cc(C(=O)C(C)Br)cc(OC)c1OC
1444,C=CCc1cc(OC)c(O)c(OC)c1
1445,C=C1C(=O)OC2CC3(C)OC3C=CC3=CC(OC3=O)C12
1446,C=C1C(=O)O[C@H]2C[C@]3(C)O[C@H]3[C@@H]3O[C@@H]3C3=C[C@@H](OC3=O)[C@H]12
1447,C=C1C(=O)O[C@H]2C[C@]3(C)O[C@H]3CCC3=C[C@@H](OC3=O)[C@H]12
1448,CC1C(=O)OC2CC3(C)OC3C3OC3C3=CC(OC3=O)C21
1449,C=C1C(=O)OC2CC3(C)OC3CC(OC(C)=O)C3=CC(OC3=O)C12
1450,CC(=O)O[C@@H]1C[C@@H]2O[C@@]2(C)C[C@@H]2OC(=O)[C@H](C)[C@H]2[C@H]2C=C1C(=O)O2
1451,CC1(C)CCC[C@@]2(C)[C@H]1CC=C1COC(=O)[C@@H]12
1452,CC1(C)CCC[C@@]2(C)[C@H]1CC=C1C(=O)OC[C@@H]12
1453,CC1(C)CCC[C@@]2(C)[C@H]1CC=C1C(=O)O[C@@H](O)[C@@H]12
1454,COc1cc(O)cc(O)c1C(=O)C=Cc1ccc(O)cc1
1455,COc1cc(O)cc2c1C(=O)CC(c1ccc(O)cc1)O2
1456,CC1=CC[C@H]2C[C@@H]1[C@@H](c1ccnc3ccccc13)NC2(C)C
1457,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
1458,CC1(C)N[C@@H]2Cc3c([nH]c4ccccc34)[C@]3(C)CC[C@H]1C[C@H]23
1459,CC1(C)C2CC3C4CC5(Nc6ccccc6C5N41)C3(C)CC2=O
1460,C/C=C/C=C/C(O)=C1/C(=O)[C@]2(C)C(=O)[C@@](C)(O)[C@H]1[C@H]1NC(=O)N[C@H]12
1461,CC1=C(C)[C@]2(OC1=O)[C@H](O)[C@@H](C)[C@]1(O)CC[C@H]3[C@@H]4CC=C5CC=CC(=O)[C@]5(C)[C@H]4C[C@@]2(O)[C@@]31C
1462,CC1=C(C)[C@]2(OC1=O)[C@H](O)[C@@H](C)[C@]1(O)CC[C@H]3[C@@H]4C[C@@H](O)[C@@]5(Cl)CC=CC(=O)[C@]5(C)[C@H]4C[C@@]2(O)[C@@]31C
1463,CO[C@]12CC=CC(=O)[C@]1(C)[C@H]1C[C@]3(O)[C@@]4(OC(=O)C(C)=C4C)[C@H](O)[C@@H](C)[C@]4(O)CC[C@@H]([C@@H]1C[C@H]2O)[C@@]43C
1464,COc1cc([C@H]2OC[C@@H]3[C@@H](c4cc(OC)c(O)c(OC)c4)OC[C@H]23)cc(OC)c1O
1465,COc1cc2c(cc1OC)[C@H](O)[C@H](O)C(C)(C)O2
1466,COc1cc2c(cc1OC)[C@H](O)[C@@H](O)C(C)(C)O2
1467,COc1c(O)cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c1O
1468,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(OC)c(=O)c2c1O
1469,C=C1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C(C)C1C)C23
1470,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
1471,COc1cc(C)c2c(c1)CCC(C)(CC/C=C(\C)CC/C=C(/C)C(=O)O)O2
1472,C/C(=C/CC/C(C)=C/CCC1(C)CCc2cc(O)cc(C)c2O1)C(=O)O
1473,CCCOC(=O)/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1
1474,C/C(=C\CC[C@]1(C)CCc2cc(O)cc(C)c2O1)CC/C=C(\C)C(=O)OCc1ccccc1
1475,COC(=O)COC(=O)/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(OC(=O)c3ccccc3)cc(C)c2O1
1476,COC(=O)C(OC(=O)/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(OC)cc(C)c2O1)C(=O)OC
1477,COC(=O)COC(=O)/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(OC)cc(C)c2O1
1478,C/C(=C\CC[C@]1(C)CCc2cc(OCC(N)=O)cc(C)c2O1)CC/C=C(\C)C(=O)OCc1ccccc1
1479,C/C(=C\CC[C@]1(C)CCc2cc(OCc3ccccc3)cc(C)c2O1)CC/C=C(\C)C(=O)OCc1ccccc1
1480,CCCOc1cc(C)c2c(c1)CC[C@@](C)(CC/C=C(\C)CC/C=C(\C)C(=O)O)O2
1481,COC(=O)/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1
1482,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O
1483,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
1484,CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C(=O)O)C(C)(C)CCC1
1485,COc1c(O)cc2c3c1-c1ccccc1C[C@H]3NCC2
1486,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(OC)cc6)oc45)c3o2)cc1
1487,COc1ccc([C@@H]2CC(=O)c3c(OC)cc(OC)c(-c4c(OC)cc(OC)c5c4O[C@H](c4ccc(OC)cc4)CC5=O)c3O2)cc1
1488,CC(C)CC(=O)CC(C)(O)C1CCC2C3CC(OC4OC(C)C(O)C(OC5OCC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(O)C5OC5OC(C)C(O)C(O)C5O)C4O)C4CC(OS(=O)(=O)O)CCC4(C)C3=CCC21C.[Na]
1489,CC(C)CC(=O)CC(C)(O)C1CCC2C3CC(OC4OC(C)C(O)C(OC5OCC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(O)C5OC5OC(C)C(O)C(O)C5O)C4O)C4CC(OS(=O)(=O)O)CCC4(C)C3=CCC21C.[Na]
1490,C[C@@H](c1ccc2c(c1)CC[C@H]1[C@H]2C[C@@H]2O[C@@]23CC=CC(=O)[C@]13C)[C@H]1C[C@]2(C)O[C@]2(C)[C@H](O)O1
1491,C[C@@H](c1ccc2c(c1)[C@H](O)C[C@H]1[C@H]2C[C@@H]2O[C@@]23CC=CC(=O)[C@]13C)[C@H]1C[C@]2(C)O[C@]2(C)[C@H](O)O1
